timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/04/08 04:25:42.819, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 86 %, 64 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:25:45.819, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 59 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:25:48.820, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 50 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:25:51.820, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 73 %, 56 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:25:54.821, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 60 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:25:57.821, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 57 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:00.822, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 97 %, 75 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:03.822, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 81 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:06.823, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 68 %, 47 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:09.823, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 47 %, 32 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:12.824, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 70 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:15.824, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 57 %, 42 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:18.825, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 45 %, 29 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:21.825, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:24.826, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 90 %, 68 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:27.826, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 68 %, 35 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:30.827, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 46 %, 36 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:33.827, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 69 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:36.828, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 52 %, 26 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:39.828, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 55 %, 43 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:42.829, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 64 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:45.829, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 72 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:48.830, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 90 %, 66 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:51.830, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 59 %, 40 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:54.831, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 88 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:26:57.831, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 86 %, 64 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:00.832, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 60 %, 31 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:03.832, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 56 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:06.833, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 70 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:09.833, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 83 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:12.833, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 70 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:15.834, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 60 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:18.834, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 57 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:21.835, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 69 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:24.835, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:27.836, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 45 %, 29 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:30.837, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 66 %, 50 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:33.837, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 77 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:36.838, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 43 %, 32 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:39.838, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 58 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:42.838, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 55 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:45.839, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 85 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:48.839, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 68 %, 51 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:51.840, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 63 %, 32 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:54.841, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 71 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:27:57.848, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 52 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:00.849, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 81 %, 65 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:03.849, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 70 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:06.850, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 58 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:09.850, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 89 %, 72 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:12.851, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 73 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:15.852, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 49 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:18.861, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 65 %, 47 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:21.862, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 86 %, 54 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:24.869, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 86 %, 64 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:27.870, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 59 %, 29 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:30.870, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 56 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:33.878, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 80 %, 59 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:36.879, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 55, 10 %, 6 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:39.887, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 91 %, 66 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:42.888, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 71 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:45.889, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 43 %, 29 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:48.889, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 82 %, 61 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:51.890, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 61 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:54.890, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 66 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:28:57.891, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 77 %, 60 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:00.891, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 76 %, 40 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:03.892, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 47 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:06.900, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 47 %, 29 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:09.901, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 61 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:12.901, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 84 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:15.902, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 65 %, 49 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:18.902, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 45 %, 25 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:21.903, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 77 %, 49 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:24.903, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 73 %, 54 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:27.904, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 53 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:30.904, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 51 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:33.905, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 72 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:36.905, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 49 %, 25 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:39.906, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 67 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:42.906, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 71 %, 55 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:45.906, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 46 %, 24 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:48.907, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 63 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:51.907, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 80 %, 66 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:54.908, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 53 %, 36 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:29:57.917, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 76 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:00.918, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 94 %, 72 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:03.918, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 82 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:06.919, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 62 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:09.919, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 46 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:12.920, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 63 %, 33 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:15.920, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 57 %, 43 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:18.921, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 72 %, 56 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:21.921, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 49 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:24.922, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 75 %, 56 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:27.922, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 47 %, 24 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:30.923, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 68 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:33.923, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 71 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:36.924, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 72 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:39.924, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 49 %, 35 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:42.925, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 62 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:45.926, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:48.926, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 79 %, 60 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:51.927, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 46 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:54.927, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 75 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:30:57.928, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 84 %, 60 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:00.928, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 84 %, 67 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:03.929, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 83 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:06.929, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 62 %, 42 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:09.930, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 45 %, 25 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:12.930, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 67 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:15.930, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 46 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:18.931, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 52 %, 36 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:21.931, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 87 %, 55 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:24.932, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 71 %, 53 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:27.932, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 59 %, 30 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:30.933, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 56 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:33.934, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 80 %, 64 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:36.935, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 83 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:39.936, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 72 %, 55 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:42.936, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 48 %, 24 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:45.937, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 67 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:48.937, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 94 %, 74 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:51.938, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 71 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:54.938, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 45 %, 32 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:31:57.938, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 62 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:00.939, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 75 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:03.939, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 50 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:06.940, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 67 %, 51 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:09.941, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 44 %, 22 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:12.942, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 63 %, 43 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:15.942, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 56 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:18.943, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 87 %, 55 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:21.943, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 67 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:24.944, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 92 %, 69 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:27.945, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 38 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:30.945, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 52 %, 42 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:33.946, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 72 %, 55 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:36.952, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 85 %, 45 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:39.959, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 68 %, 51 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:42.960, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 52 %, 26 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:45.960, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 56 %, 42 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:48.961, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 80 %, 64 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:51.967, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 83 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:54.968, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 50 %, 31 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:32:57.968, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 47 %, 28 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:00.969, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 46 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:03.969, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 81 %, 58 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:06.970, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 65 %, 35 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:09.970, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 67 %, 44 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:12.971, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 46 %, 35 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:15.971, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 66 %, 50 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:18.972, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 86 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:21.972, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 83 %, 62 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:24.972, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 72 %, 37 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:27.973, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 87 %, 54 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:30.973, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 66 %, 48 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:33.979, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 54 %, 27 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:36.980, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 57, 56 %, 41 %, 16384 MiB, 5549 MiB, 10611 MiB
2023/04/08 04:33:39.981, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 56, 89 %, 72 %, 16384 MiB, 5549 MiB, 10611 MiB
